Category,name,brand,primaryCategories,reviews.date,reviews.text,reviews.title,reviews.username
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,Bought this for my son and he absolutely loves it!,Easy to use,Somebody
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-12T00:00:00.000Z,This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,Just ok,GOBstopper
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-31T00:00:00.000Z,"my third amazon fire, has more features than my old one. battery lastlonger",nice tablet,w8261
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-18T00:00:00.000Z,I like the portability of it. I take it with me when I babysit my granddaughter.,I love everything you can do on it.,TACO
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,The Fire HD 8 is the perfect size EReader. Big enough to see the text but small enough to hold comfortably.,Perfect size,ldouglas
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-03T00:00:00.000Z,Perfect device for my kids. Easy to use with lots of features.,Great quality for price,Ursamajor
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"I had to sideload google play services to be able to download from the google play store or use google chrome as a web browser, as this tablet was designed to be exclusive to Amazon.","not bad, but...",nickname
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,Great e-reader. Easy to download books. Screen is easy to read from.,Great e-reader.,therock
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,Bought for my 7 yr old. Quality product at an affordable price. Bought on sale for $69.99.,Affordable quality,Blatzphomy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,"Purchased this for my 83 year old mother to primarily use as an e-reader. It seems as this may be easier for her to see than an actual book. She does not always find new technology easy to use, but seems to be doing ok with this tablet. She also is using it to play solitaire and possibly some other games.",Good tablet for a senior.,KokomoGuy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-21T00:00:00.000Z,"At the price it is almost an impulse buy. I wanted a tablet for an upcoming trip to watch some movies, read, etc and this was at a price point that made the decision really easy. If you are used to an iPad, the Fire HD is a little disappointing but it costs considerably less. It fit my needs but I felt some slugginess and several instances of needing to reboot to get certain apps to work correct. If you go in with the understanding this isn't an iPad replacement this should fit the bills for you. Let's just say, after my trip I purchased an iPad Pro and this item will likely be handed off to one of my children. If you have Amazon Prime, you do get some nice perks that make this a really nice item.",Great for the price,btdpi
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,The Amazon fire is simply amazing I would not buy anything else.,Great tablet,Sweet17
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-11T00:00:00.000Z,"bought this for my niece and it works perfect, she easily navigates all menus and features...",solid tablet,hockey78
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,"Works well; no issues with reboots or system hangs.. Good size - not too big and not too small. Screen is good for reading. Battery life is good, I've bought a few books from Amazon but mostly side-loaded books from the library onto a 32 GB micro sd card.",Nice tablet,SamtheSham
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-17T00:00:00.000Z,"I am an avid Amazon user for shopping and tablets, I bought a different model for my younger brother and now purchased this one for my grandparents and they love it!",Amazon Lover,liltweetaf
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-30T00:00:00.000Z,I had a very early generation Kindle that I loved. I was unwilling to update my Kindle because it was so great. The new one I got from my wife made it look like the old one was standing still. It's much faster and I love it.,Awesome,Burnsfly
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-02T00:00:00.000Z,I purchased this Kindle Fire HD 8 was purchased for use by 5 and 8 yer old grandchildren. They basically use it to play Amazon games that you download.,Grand kids love it!,Tom17004
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-27T00:00:00.000Z,Great 8 inches tablet with and amazing storage for apps.,Awesome,Fifa12machine
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,I wanted a new kindle fir a while. The price was right,love it,evan
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-29T00:00:00.000Z,The tablet works great so far. The parent features are nice also.,Great for my kids.,Andrewwarren
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-07T00:00:00.000Z,I bought this for my husband who is in a nursing home to be able to listen to music.. He loves it... And uses it every day for music and other things too.,Great tablet for a beginner,Starr
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-23T00:00:00.000Z,I love my kindle fire it holds a library of books that I can read anywhere. I change from my kindle fire to my phone if I don't have the kindle with me. So I can start right where I am in the book and then finish up on my kindle fire when I can. I play games and listen to books all on this device. Love it,"Library in 8""",rickyvic
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-05T00:00:00.000Z,whats to say.................................................it's Kindlelishous!!!!!!!!!!!!!,USE IT EVERY DAY,StarWars3DGeek
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-23T00:00:00.000Z,"I am very satisfied with this tablet. I use it for browsing because the screen is larger than my phone. Caught it on sale and bought two. Good value for the money. It was recommended by a friend. Get a case for it, it is easier to hold on to. The second one will make a nice gift.",Battery life is awesome!,simp141
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-05T00:00:00.000Z,Great price of 89 dollars on a great tablet. It is very fast at everything accept game play. For example it plays asphalt 8 and the game is just barely playable. The graphics struggle on this tablet with higher graphic games. Also it is a Amazon tablet with no Google play store but you can load Google play on to it. There are great you tube videos on how to put Google play on a amazon tablet. The screen is good as long as the sun isn't hitting it. The stereo speakers sound great and loud. All in all I really liked the tablet for the price but I really like to play games with good graphic quality. So that being said I did return this tablet and ordered the Nvidia Shield 8 inch tablet through Best Buy for 199 dollars. I got the Shield a week ago and WOW!! What a difference in graphic gaming quality. This thing is just as good as an Xbox1 or ps4. The Nvidia Shield tablet is simply unbelievable for the price of 199 considering the Apple or Samsung tablets that are as fast as this tablet are at least twice the cost. Plus this dubbles as a gaming console for xbox or pc games with 4k out to you tv. The Amazon tablet is also a great tablet for normal usage but if your a gamer like me the Nvidia tablet is the tablet of choice hands down period!! I don't know why bbuy kind of hides the Nvidia tab only on their website and doesn't sell it in the store. If they displayed it in the store. This would outsell the Apple or Samsung tablets. I hope this helps thanks.,Great tablet at a great price!,Gasman33
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,bought as a gift for Christmas. they love it!!!!!!,love it,Monic
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-26T00:00:00.000Z,"works great for us for video calling, for kids watching videos",Great Tablet,bobby
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-04T00:00:00.000Z,This fit my criteria of a low cost tablet that works well,Low cost tablet that works well,Otterboxbuyer
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-13T00:00:00.000Z,Easy to use! Just plug in and search for your favorite movies and TV shows.,Great for movies and TV shows,caca
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-22T00:00:00.000Z,I DON'T USE MUCH OF THE APPLICATIONS BUT IT WORKS FOR THINGS I NEED.,LIKE IT,TECHK
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-12T00:00:00.000Z,Was told by sales person I could come back in a week with receipt to get $30 off (Black Friday price). Customer service lady said they don't do that. I was misled. Item itself is okay.,Was misled on price match. Item is okay.,ttredraider
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-19T00:00:00.000Z,I use this tablet as an e-reader and to listen to prime music at the same time. Great for this.Still leaning other features.,great tablet for the price,gene
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-15T00:00:00.000Z,My kid enjoys the tablet. This one is inexpensive than ipad. The availability of apps are limited.,Great tablet for beginner,Mike77
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-03T00:00:00.000Z,"Purchased this to get a lighter tablet. Also to update our my old tablet which had a replaceable battery. This is all around lighter ,thinner and easier to handle. HD is a good upgrade and can't beat the price for comparable tablets with same features. my wife reads on it daily and loves it. I am probably going to search for another one.We have the 8"" and I would like to try a 7"" if it were available.I like to try different size devices to see how I adjust same way with todays phones.",Very happy.,Renne
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-24T00:00:00.000Z,Very user friendly and straight forward instructions great for all ages,Awesome product,Kilo
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-06T00:00:00.000Z,"Nice size screen, clear and clean picture with plenty of storage",Great tablet,sticky
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-25T00:00:00.000Z,For the price the tablet can not be beat. I use this over my ipads that i have. There is nothing i cant do with this tablet,Excellent for price,Scott
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-05-01T00:00:00.000Z,I love the Amazon HD8! It is a great tablet for reading and surfing the web! It has a fast processor and amazing resolution. I would definitely purchase this product again.,Great tablet for the money!,HappyCustomer
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-29T00:00:00.000Z,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,Easy to use.,Sail1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-01-18T00:00:00.000Z,Seems to work well. Screen quality is good. Like the size.,Amazon - Fire Hd8 Tablet,Speedy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-06-04T00:00:00.000Z,"Purchased this as a child's tablet and I couldn't be happier! I was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. Despite the low cost and unimpressive stats I have been very surprised by the quality. The screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers CRUSH the built in speakers on my iPad Air 2. The only drawbacks I have found so far are power related. The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. I suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.I wish that I had purchased two of these tablets at the price they were for sale and I would have kept the second for my own use when on the road.",Incredible value tablet!,LittleAVGuy
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-17T00:00:00.000Z,Bought this so the grandkids could use it. They already have one at their house. My husband has been using it also & he likes it. He has never used a tablet before but he has enjoyed it.,Nice tablet,Quilter
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-17T00:00:00.000Z,"For under $100 this 8"" tablet is a bargain. I do all I want on it like; check email, Facebook, Twitter, watch YouTube, read books, and shop on eBay or Amazon. I've been very pleased with my purchase.",Great value!,TaterX
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-07T00:00:00.000Z,This was a gift for a family member they really enjoy all the options of getting books,Great as a gift they love it better than paper bac,john1509
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-07T00:00:00.000Z,"I purchased the Kindle Fire 8"" after owning a 7"" for several years. I love the bigger screen and added features in this version.",The Kindle Fire 8 is awesome!,Jane17
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-03-05T00:00:00.000Z,It's actually a very good product for a decent price. Not lightning fast but it is okay for everyday use.,"Okay, but not the best",BenNguyen
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-02-15T00:00:00.000Z,"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",great Christmas gift,chevys10
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-12-30T00:00:00.000Z,this Amazon fire tab works really well.the syncing aspect is very nice being able to pair it with all my devices.i wish it had Google play.,good tablet for the price.,jeff
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2017-04-15T00:00:00.000Z,I thought that this tablet was junk but it has surpassed my expectations,Ok,GREAT
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-14T00:00:00.000Z,I HAVE BEEN WITH AMAZON PRIME FOR 2 YEARS AND THIS NEW FIRE HD MAKES IT WORTH IT. i WATCH MOVIES WHEN I FLY BECAUSE I CAN DOWNLOAD THEM. THE BATTERY LAST FOR DAYS. I USE IT EVERYDAY NOW.,MY AMAZON FIRE ROCKS,Mia1
Tablet,"Fire HD 8 Tablet,  Wi-Fi, 16 GB-Magenta",Amazon,Electronics,2016-11-18T00:00:00.000Z,"Not sure if this is due to the new version but I'm not able to install or even sideload certain apps onto the tablet. Amazon is really trying to lock out non-Amazon apps namely ones from Google. Aside from that though, performance is already and what you'd expect from a tablet in this price range. This was purchased for my mom and it does what's needed and my mom has no complaints thus far.",One flaw,John
